Upgrade.Package,Number.of.Commits,Number.of.changed.modules,Number.of.Modules.with.no.Commit.info,Module,Module.Alias,No.Commit.Info,Internal.TRs,Internal.real.TRs,Open.Internal.TRs,Internal.Duplicates,External.TRs,Real.External.TRs,Open.external.TRs,External.Duplicates,Invalid.Internal.TRs,Invalid.External.TRs,Positive.size.delta,Negative.size.delta,Number.of.unique.passed.test.cases,Type,DS.Code,Rel.to.Customer,Label,Release.Type,Number.of.files,Language,File.Complexity,Function.Complexity,Class.Complexity,lines,ncloc,Number.of.all.corrected.TRs,File.correct.TR,Created,Corrected.TRs.Internal,Corrected.TRs.External,Reported.TRs.Internal,Reported.TRs.External,Revert,Total.number.of.modules,Fake.UP,No.of.TRs.using.fake.UP,Development.TR,Rows.Added,Rows.Removed,Customer.Rel.Type,Type.of.Change,Test.Focus,Number.of.users,Repository,CL,No.of.users.on.file,No.of.commits.on.file,code_smells,classes,cognitive_complexity,duplicated_blocks,Modules_changed_Ratio,Num.LMCs.in.int-g2,Num.LMCs.in.empty_repo,Num.LMCs.in.wrat,Num.LMCs.in.common-grat,Num.LMCs.in.bbi,Num.LMCs.in.ncmain,Num.LMCs.in.sup,Num.LMCs.in.lrat,Num.LMCs.in.tn-comps,Num.LMCs.in.sync,Num.LMCs.in.pm_fwk,Num.LMCs.in.nci,Num.LMCs.in.oamImmHandler,Num.LMCs.in.oamcli,Num.LMCs.in.oamgui,Num.LMCs.in.racoam,Num.LMCs.in.bb,Num.LMCs.in.rcs-yocto,Num.LMCs.in.rcs-test,Num.LMCs.in.rbsiw1,Num.LMCs.in.ebb,Num.LMCs.in.common_hcms_rules,Num.LMCs.in.dfl-mgr,Number.of.Total.Files,Number.of.M.files,Number.of.A.files,Number.of.M+A.Files,Number.of.D.files,Number.of.E.files,Files.We.Are.Scanning,Num.files.empty,Num.files.c++,Num.files.xml,Num.files.cs,Num.files.py,Num.files.php,Num.files.java,Num.files.js,DuplicateLMCs,FilesFromDuplicateLMCs,DuplicateFilesSharingCommits,NumberOfIdentifiedNoisyFiles,Final.Positive.size.delta,Final.Negative.size.delta,Final.File.Complexity,Final.Function.Complexity,Final.Class.Complexity,Final.lines,Final.ncloc,Final.code_smells,Final.cognitive_complexity,Final.classes,Final.duplicated_blocks,Final.No.of.users.on.file,Final.No.of.commits.on.file,Final.Files.Post.Duplicate.Noisy,Final.Number.of.M.files,Final.Number.of.A.files,Final.Number.of.M+A.Files,Final.Number.of.D.files,Final.Number.of.E.files,Final.Rows.Added,Final.Rows.Removed,Final.File.correct.TR,Final.in.Repo.int-g2,Final.in.Repo.empty_repo,Final.in.Repo.wrat,Final.in.Repo.common-grat,Final.in.Repo.bbi,Final.in.Repo.ncmain,Final.in.Repo.sup,Final.in.Repo.lrat,Final.in.Repo.tn-comps,Final.in.Repo.sync,Final.in.Repo.pm_fwk,Final.in.Repo.nci,Final.in.Repo.oamImmHandler,Final.in.Repo.oamcli,Final.in.Repo.oamgui,Final.in.Repo.racoam,Final.in.Repo.bb,Final.in.Repo.rcs-yocto,Final.in.Repo.rcs-test,Final.in.Repo.rbsiw1,Final.in.Repo.ebb,Final.in.Repo.common_hcms_rules,Final.in.Repo.dfl-mgr,Final.Files.We.Are.Scanning,Final.Num.files.empty,Final.Num.files.c++,Final.Num.files.xml,Final.Num.files.cs,Final.Num.files.py,Final.Num.files.php,Final.Num.files.java,Final.Num.files.js,Slash
CXP9024418/4_R2AKD,92,6,0,,,0,9,9,0,0,5,5,0,0,0,0,2632651,-3350784,56,G2,DS-,0,main,Development,2430,,126355,3062.1,4407.8,2199186,928262,10,33,2016-01-27,HU48545|HU49177|HU49272|HU49652|HU49954|HU50689|HU50714|HU50736|HU52674,"",HU38397|HU54143|HU54146|HU56030|HU59803|HU62607|HU62614|HU64798|HU92527,HU54084|HU54873|HU60236|HU61050|HV51931,,50,,1,,171887,189288,"",,0,,,3,,,870,94,2100,0,0.12,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2430,2143,274,2417,13,0,994,1436,576,322,0,4,0,92,0,0,0,0,,2632651,-3350784,126355,3062.1,4407.8,2199186,928262,870,2100,94,0,,,2430,2143,274,2417,13,0,171887,189288,33,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,994,1436,576,322,0,4,0,92,0,4
CXP9024418/4_R2AKG,30,5,0,,,0,8,3,0,2,0,0,0,0,4,0,138468,-37913,512,G2,DS-,0,main,Development,144,,4670,257.7,1743.7,79067,50385,1,0,2016-01-27,"","",HU53975|HU54163|HU54580,"",,50,,1,,5285,2701,"",,1,,,3,,,348,21,1194,0,0.1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,144,128,15,143,1,0,103,41,54,29,0,0,0,20,0,0,0,52,,118084,-33072,4114,224.1,1668.1,69676,44373,306,966,16,0,,,118,102,15,117,1,0,4823,2464,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,88,30,48,22,0,0,0,18,0,4
CXP9024418/4_R2AKJ,7,2,0,,,0,1,0,0,0,0,0,0,0,1,0,28772,-25194,36,G2,DS-,0,main,Development,32,,606,22.4,406.8,11989,7232,0,0,2016-01-28,"","","","",,50,,0,,1016,205,"",,0,,,3,,,137,11,206,0,0.04,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,8,25,7,0,16,16,1,4,0,0,0,11,0,0,0,0,,28772,-25194,606,22.4,406.8,11989,7232,137,206,11,0,,,32,17,8,25,7,0,1016,205,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,4,0,0,0,11,0,4
CXP9024418/4_R2AKS,25,5,0,,,0,2,2,0,0,0,0,0,0,0,0,95677,-35304,36,G2,DS-,0,main,Development,67,,2934,78.1,1337.5,40954,26633,0,0,2016-01-28,"","",HU84058|HU86218,"",,50,,0,,3911,3048,"",,0,,,3,,,0,0,0,0,0.1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,67,62,5,67,0,0,47,20,8,20,0,0,0,19,0,0,0,0,,95677,-35304,2934,78.1,1337.5,40954,26633,0,0,0,0,,,67,62,5,67,0,0,3911,3048,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,47,20,8,20,0,0,0,19,0,4
CXP9024418/4_R2AKT,65,2,0,,,0,1,0,0,0,0,0,0,0,1,0,2267919,-546805,301,G2,DS-,0,main,Development,673,,11349,548.2,4221.8,203976,123827,3,15,2016-01-28,HU51543|HU53116|HU53221,"","","",,50,,0,,58404,2484,"",,0,,,3,,,735,49,1269,0,0.04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,673,259,368,627,46,0,426,247,347,40,2,0,0,37,0,0,0,0,,2267919,-546805,11349,548.2,4221.8,203976,123827,735,1269,49,0,,,673,259,368,627,46,0,58404,2484,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426,247,347,40,2,0,0,37,0,4
CXP9024418/4_R2AKX,172,9,0,,,0,2,1,0,0,0,0,0,0,1,0,715578,-2909349,564,G2,DS-,0,main,Development,1834,,17526,801.2,4517.8,323253,210416,4,6,2016-01-28,HU51139|HU52074|HU53702,"",HU54524,"",,50,,0,,38066,23680,"",,1,,,3,,,2664,159,3063,0,0.18,2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1834,1493,48,1541,293,0,434,1400,237,112,2,8,0,75,0,0,0,110,,706390,-2690749,16344,721.1,4088.8,308964,202246,2664,3063,159,0,,,1779,1457,48,1505,274,0,37337,23149,6,2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402,1377,207,112,2,6,0,75,0,4
CXP9024418/4_R2ALD,145,8,0,,,0,4,2,0,1,0,0,0,0,1,0,1915688,-9215102,287,G2,DS-,0,main,Development,3492,,110410,1481.9,11161.3,1367477,695872,10,53,2016-01-28,HU48458|HU49046|HU50150|HU50163|HU51139|HU52074|HU52335|HU54146,HU51008,HU54508|HU71548,"",,50,,1,,73870,41604,"",,0,,,3,,,2696,190,4808,0,0.16,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,2040,270,2310,1182,0,813,2679,359,296,4,17,0,137,0,0,0,948,,1608868,-7173920,101575,1248.1,7848.2,1209433,600351,2155,4298,160,0,,,3018,1837,240,2077,941,0,64044,39012,49,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,2373,232,276,2,16,0,119,0,4
CXP9024418/4_R2ALJ,13,5,0,,,0,1,0,0,0,0,0,0,0,1,0,247145,-80335,66,G2,DS-,0,main,Development,80,,3230,108.5,1639,52667,30737,0,0,2016-01-29,"","","","",,50,,0,,4125,1019,"",,0,,,3,,,0,0,0,0,0.1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,72,4,76,4,0,45,35,25,10,1,0,0,9,0,0,0,0,,247145,-80335,3230,108.5,1639,52667,30737,0,0,0,0,,,80,72,4,76,4,0,4125,1019,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,25,10,1,0,0,9,0,4
CXP9024418/4_R2ALM,91,8,0,,,0,3,2,0,0,0,0,0,0,1,0,1414770,-612762,421,G2,DS-,0,main,Development,748,,18609,730.2,9314.4,306445,186311,6,15,2016-01-29,HU50982|HU51139|HU53089|HU53251|HU53891,"",HU54817|HU55707,"",,50,,1,,36741,14283,"",,1,,,3,,,1444,153,2281,0,0.16,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,748,603,98,701,47,0,444,304,229,82,5,3,0,125,0,0,0,486,,749971,-303954,12816,464.1,6920.4,213385,138543,673,1070,62,0,,,463,381,57,438,25,0,23569,11474,13,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,177,156,69,2,2,0,57,0,4
CXP9024418/4_R2ALX,38,5,0,,,0,6,2,0,2,0,0,0,0,2,0,150335,-55813,523,G2,DS-,0,main,Development,213,,10206,381.9,4987.6,173007,114529,0,0,2016-01-30,"","",HU54896|HU55117,"",,50,,0,,7617,4645,"",,1,,,3,,,1190,85,2922,0,0.1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,213,198,14,212,1,0,191,22,50,43,0,0,0,98,0,0,0,0,,150335,-55813,10206,381.9,4987.6,173007,114529,1190,2922,85,0,,,213,198,14,212,1,0,7617,4645,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191,22,50,43,0,0,0,98,0,4
CXP9024418/4_R2AML,41,3,0,,,0,4,3,0,0,1,1,0,0,1,0,512767,-244035,112,G2,DS-,0,main,Development,269,,5719,207.1,3170.1,117508,71806,4,4,2016-02-01,HU49651|HU50880|HU52785|HU53251,"",HU54831|HU54959|HU55392,HU55749,,50,,0,,14161,5027,"",,0,,,3,,,625,56,707,0,0.06,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,207,40,247,22,0,150,119,64,41,2,1,0,42,0,0,0,0,,512767,-244035,5719,207.1,3170.1,117508,71806,625,707,56,0,,,269,207,40,247,22,0,14161,5027,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,119,64,41,2,1,0,42,0,4
CXP9024418/4_R2ANB,129,12,0,,,0,6,4,0,1,0,0,0,0,1,0,1315151,-836787,450,G2,DS-,0,main,Development,2358,,50055,2398.4,16784.7,853255,513253,5,761,2016-02-01,HU53006|HU53251|HU53652|HU53771,"",HU55095|HU55818|HU84263|HW34187,"",,50,,1,,47744,24802,"",,1,,,3,,,3039,252,5232,0,0.24,1,0,1,0,1,3,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2358,2080,190,2270,88,0,1206,1152,865,183,7,2,2,147,0,0,0,732,,923326,-689148,38875,1934.6,11160.1,643598,388836,2099,3793,179,0,,,1941,1731,135,1866,75,0,33147,17019,761,1,0,0,0,1,3,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,866,1075,591,153,4,2,2,114,0,4
CXP9024418/4_R2ANC,18,9,0,,,0,1,1,0,0,0,0,0,0,0,0,49084,-21975,36,G2,"",0,main,Development,63,,2338,103.3,1017.5,33618,22247,1,1,2016-02-01,HU51269,"",HU55590,"",,50,,0,,1209,186,"",,0,,,2,,,0,0,0,0,0.18,0,0,1,0,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,63,54,8,62,1,0,46,17,32,5,0,0,0,9,0,0,0,4,,48617,-21974,2084,95.6,1014,30001,19748,0,0,0,0,,,61,52,8,60,1,0,1192,177,1,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,17,30,5,0,0,0,9,0,4
CXP9024418/4_R2AND,12,2,0,,,0,3,1,0,1,0,0,0,0,1,0,257937,-130133,51,G2,DS-,0,main,Development,108,,2721,150.7,1118.4,35564,21731,0,0,2016-02-01,"","",HU55182,"",,50,,0,,6375,1064,"",,0,,,3,,,491,7,555,0,0.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,64,31,95,13,0,82,26,64,10,0,2,0,6,0,0,0,0,,257937,-130133,2721,150.7,1118.4,35564,21731,491,555,7,0,,,108,64,31,95,13,0,6375,1064,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26,64,10,0,2,0,6,0,4
CXP9024418/4_R2ANG,2,2,0,,,0,1,0,0,0,0,0,0,0,1,0,265,-8,53,G2,DS-,0,main,Development,3,,429,4.2,0,3718,2488,0,0,2016-02-02,"","","","",,50,,0,,19,11,"",,0,,,3,,,0,0,0,0,0.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,,265,-8,429,4.2,0,3718,2488,0,0,0,0,,,3,3,0,3,0,0,19,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
CXP9024418/4_R2ANJ,4,3,0,,,0,1,0,0,1,0,0,0,0,0,0,17837,0,114,G2,DS-,0,main,Development,6,,306,4.7,163.7,4025,2150,0,0,2016-02-02,"","","","",,50,,0,,517,42,"",,0,,,3,,,0,0,0,0,0.06,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,6,0,0,4,2,0,1,0,0,0,3,0,0,0,0,,17837,0,306,4.7,163.7,4025,2150,0,0,0,0,,,6,4,2,6,0,0,517,42,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,3,0,4
CXP9024418/4_R3F,41,1,0,,,0,5,4,0,0,1,1,0,0,1,0,66726,-99009,71,G2,DS-,0,16B_LMT,Development,163,,87709,684.6,3.7,928101,420101,12,69,2016-02-02,HU48458|HU49046|HU50084|HU50150|HU50163|HU52335|HU52777|HU53827|HU54580,HU51008|HU54873,HU54326|HU55286|HU55700|HU56577,HU54723,,50,,0,,14703,12597,"",,1,,,,,,3,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,163,0,0,56,107,48,7,0,1,0,0,0,0,0,0,,66726,-99009,87709,684.6,3.7,928101,420101,3,0,0,0,,,163,163,0,163,0,0,14703,12597,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,107,48,7,0,1,0,0,0,4
CXP9024418/4_R2ANL,29,5,0,,,0,1,1,0,0,0,0,0,0,0,0,427167,-88248,44,G2,DS-,0,main,Development,261,,8039,276.4,4698.3,162065,89366,0,0,2016-02-02,"","",HU56193,"",,50,,0,,14050,6431,"",,0,,,3,,,249,6,302,0,0.1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,168,89,257,4,0,215,46,176,27,4,0,0,8,0,0,0,72,,282956,-88248,7798,255.2,4552.4,152023,86529,218,302,5,0,,,225,165,56,221,4,0,10491,6162,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,42,152,21,3,0,0,7,0,4
CXP9024418/4_R2ANM,2,1,0,,,0,1,1,0,0,0,0,0,0,0,0,18836,-884,268,G2,DS-,0,main,Development,19,,958,47.3,539.5,9995,6963,0,0,2016-02-02,"","",HU55432,"",,50,,0,,644,172,"",,0,,,3,,,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,6,19,0,0,19,0,16,1,0,0,1,1,0,0,0,0,,18836,-884,958,47.3,539.5,9995,6963,0,0,0,0,,,19,13,6,19,0,0,644,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,1,0,0,1,1,0,4
CXP9024418/4_R2ANV,82,8,0,,,0,8,2,0,0,1,1,0,0,6,0,599384,-169919,523,G2,DS-,0,main,Development,523,,19410,747.1,9390.6,317782,202248,3,7,2016-02-02,HU54852|HU54959,"",HU55588|HU57627,HV84063,,50,,1,,16625,4430,"",,1,,,3,,,3605,189,4926,0,0.16,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,523,424,82,506,17,0,377,146,217,31,0,6,0,123,0,0,0,24,,599034,-169919,19377,743.9,9390.1,317079,202025,3605,4926,189,0,,,511,412,82,494,17,0,16587,4405,7,1,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,370,141,210,31,0,6,0,123,0,4
CXP9024418/4_R2ASB,37,6,0,,,0,1,0,0,0,0,0,0,0,1,0,129184,-182629,35,G2,DS-,0,main,Development,283,,2782,150.7,1957.1,39048,30247,3,2,2016-02-03,HU46887|HU53676,"","","",,50,,1,,6361,4012,"",,0,,,3,,,1540,110,1193,0,0.12,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,258,17,275,8,0,112,171,1,27,0,6,0,78,0,0,0,0,,129184,-182629,2782,150.7,1957.1,39048,30247,1540,1193,110,0,,,283,258,17,275,8,0,6361,4012,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112,171,1,27,0,6,0,78,0,4
CXP9024418/4_R3L,4,1,0,,,0,1,1,0,0,0,0,0,0,0,0,40594,-18276,67,G2,DS2/8,1,16B_LMT,Pre-GA,25,,240,22.8,0,12336,7022,4,25,2016-02-03,HU53559|HU53827|HU54042|HU54143,"",HU59289,"",,50,,0,,837,130,MTR,,1,,,,,,0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,4,23,2,0,18,7,13,5,0,0,0,0,0,0,0,0,,40594,-18276,240,22.8,0,12336,7022,0,0,0,0,,,25,19,4,23,2,0,837,130,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,13,5,0,0,0,0,0,4
CXP9024418/4_R2ASL,54,6,0,,,0,1,1,0,0,0,0,0,0,0,0,6058557,-19028,304,G2,DS-,0,main,Development,749,,8485,242.6,3014.6,369831,199267,1,3,2016-02-03,HU51927,"",HU56314,"",,50,,0,,228319,2710,"",,0,,,3,,,752,64,804,0,0.12,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,749,299,449,748,1,0,285,464,102,154,3,3,0,23,0,0,0,0,,6058557,-19028,8485,242.6,3014.6,369831,199267,752,804,64,0,,,749,299,449,748,1,0,228319,2710,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,285,464,102,154,3,3,0,23,0,4
CXP9024418/4_R2AST,94,8,0,,,0,9,4,0,1,0,0,0,0,4,0,1559249,-256306,586,G2,DS-,0,main,Development,1403,,27403,1467.4,5741.8,671810,386599,2,3,2016-02-03,HU54049,"",HU55872|HU56407|HU57151|HV12865,"",,50,,0,,148255,116362,"",,1,,,3,,,239,32,665,0,0.16,0,0,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1403,1001,286,1287,116,0,649,754,469,114,4,4,0,58,0,0,0,1006,,1065394,-134480,23561,1297.1,5286.2,588085,338432,224,650,30,0,,,900,655,187,842,58,0,130566,108898,3,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,461,439,319,79,3,3,0,57,0,4
CXP9024418/4_R2ATD,23,6,0,,,0,1,1,0,0,0,0,0,0,0,0,683576,-231498,328,G2,DS-,0,main,Development,284,,1915,285.6,824.3,30254,17138,1,1,2016-02-04,HU54563,"",HU54049,"",,50,,0,,13548,2121,"",,0,,,3,,,177,20,234,0,0.12,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,110,115,225,59,0,64,220,14,28,1,0,0,21,0,0,0,0,,683576,-231498,1915,285.6,824.3,30254,17138,177,234,20,0,,,284,110,115,225,59,0,13548,2121,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,220,14,28,1,0,0,21,0,4
CXP9024418/4_R2ATM,346,9,0,,,0,4,2,0,1,1,1,0,0,2,0,12423241,-2140355,540,G2,DS-,0,main,Development,5022,,69301,3670.2,29628.8,1394548,833089,10,768,2016-02-04,HU46887|HU51139|HU51304|HU53006|HU53251|HU53652|HU53676|HU54959,"",HU56392|HU56879,HV74190,,50,,1,,405719,77321,"",,1,,,3,,,4559,401,8016,0,0.18,0,0,1,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5022,3562,1121,4683,339,0,2215,2807,1295,436,10,17,2,455,0,0,0,2092,,9883237,-1740535,53470,2701.5,23795.3,1091523,648507,4074,6785,353,0,,,3972,2816,889,3705,267,0,350633,58811,767,0,0,0,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1658,2314,833,385,7,15,2,416,0,4
CXP9024418/4_R3Z,6,1,0,,,0,0,0,0,0,0,0,0,0,0,0,478,-1410,69,G2,DS-,0,16B_LMT,Development,18,,580,67,27.5,8414,5307,3,6,2016-02-04,HU50728|HU55286|HU55803,"","","",,50,,0,,38,49,"",,1,,,,,,0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,17,1,0,15,3,14,1,0,0,0,0,0,0,0,0,,478,-1410,580,67,27.5,8414,5307,0,0,0,0,,,18,17,0,17,1,0,38,49,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,14,1,0,0,0,0,0,4
CXP9024418/4_R2ATT,359,6,0,,,0,8,8,0,0,1,1,0,0,0,0,4281159,-1537299,40,G2,DS-,0,main,Development,2689,,79660,4799.5,17064.5,1367100,846716,26,93,2016-02-04,HU34756|HU39438|HU48644|HU49595|HU49814|HU49823|HU50272|HU50728|HU50915|HU51269|HU52445|HU53251|HU53284|HU53556|HU53559|HU53771|HU53827|HU53853|HU54049|HU54143|HU54852,HU53499,HU56524|HU57727|HU58001|HU59770|HU74549|HV14859|HV35410|HW13937,HV30147,,50,,4,,138635,75874,"",,0,,,3,,,4947,473,10901,0,0.12,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2689,2141,393,2534,155,0,1755,934,1297,137,4,7,1,309,0,0,0,0,,4281159,-1537299,79660,4799.5,17064.5,1367100,846716,4947,10901,473,0,,,2689,2141,393,2534,155,0,138635,75874,93,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1755,934,1297,137,4,7,1,309,0,4
CXP9024418/4_R3AB,1,1,0,,,0,5,2,0,2,0,0,0,0,1,0,0,0,185,G2,DS-,0,16B_LMT,Development,0,,0,0,0,0,0,0,0,2016-02-05,"","",HU56699|HU64737,"",,50,,0,,,,"",,1,,,,,,,,,,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
CXP9024418/4_R2AVB,57,6,0,,,0,4,4,0,0,0,0,0,0,0,0,3964466,-777291,251,G2,DS-,0,main,Development,574,,117752,1105.4,1546.5,1792719,660594,6,16,2016-02-05,HU49815|HU53060|HU54630|HU54694|HU55803,HU48985,HU54957|HU60875|HU81020|HU86172,"",,50,,0,,176806,89523,"",,0,,,3,,,18,3,26,0,0.12,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,535,20,555,19,0,310,264,277,23,3,1,0,6,0,0,0,0,,3964466,-777291,117752,1105.4,1546.5,1792719,660594,18,26,3,0,,,574,535,20,555,19,0,176806,89523,16,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,264,277,23,3,1,0,6,0,4
CXP9024418/4_R2AVC,21,4,0,,,0,1,1,0,0,0,0,0,0,0,0,212761,-52317,111,G2,DS-,0,main,Development,116,,4412,133.9,2349.5,63412,38519,4,13,2016-02-05,HU44833|HU54508|HU55127,HU53777,HU55997,"",,50,,0,,6516,1696,"",,0,,,3,,,1554,51,2640,0,0.08,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,10,109,7,0,79,37,25,10,0,1,1,42,0,0,0,0,,212761,-52317,4412,133.9,2349.5,63412,38519,1554,2640,51,0,,,116,99,10,109,7,0,6516,1696,13,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,37,25,10,0,1,1,42,0,4
CXP9024418/4_R2AVF,56,6,0,,,0,6,4,0,0,0,0,0,0,2,0,652302,-5046,319,G2,DS-,0,main,Development,205,,1096,102.2,258.5,48018,14740,3,5,2016-02-05,HU51927|HU54563|HU55588,"",HU56235|HU57475|HU57524|HU58474,"",,50,,0,,18245,813,"",,0,,,3,,,0,0,0,0,0.12,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205,160,45,205,0,0,88,117,50,31,3,0,1,3,0,0,0,0,,652302,-5046,1096,102.2,258.5,48018,14740,0,0,0,0,,,205,160,45,205,0,0,18245,813,5,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,117,50,31,3,0,1,3,0,4
CXP9024418/4_R2AVJ,35,8,0,,,0,0,0,0,0,0,0,0,0,0,0,351378,-57076,533,G2,DS-,0,main,Development,269,,7090,320.6,2080,146463,86059,0,0,2016-02-05,"","","","",,50,,0,,15001,3949,"",,1,,,3,,,411,6,179,0,0.16,0,0,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,269,247,22,269,0,0,200,69,147,39,3,2,0,9,0,0,0,56,,342580,-56359,6609,272.3,2036.5,136627,79349,294,179,6,0,,,241,221,20,241,0,0,14710,3886,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,176,65,127,36,3,1,0,9,0,4
